vid,sid,date,transId,transPage,hitNo,sOrigin,sDes,sMarket,sld
839983733515081735,1485920779,20170201,ty8klh,/vbook/actions/bookingconfirmation,2,nsn,chc,domestic,81
841443700234187413,1485905949,20170201,aur36h,/vbook/actions/bookingconfirmation,52,akl,zqn,domestic,3
842300477513165765,1485912722,20170201,am7qdh,/vbook/actions/bookingconfirmation,121,chc,ivc,domestic,59
842300477513165765,1485912722,20170201,in8ysh,/vbook/actions/bookingconfirmation,170,chc,ivc,domestic,59
844221186950897955,1485906196,20170201,wxsyqh,/vbook/actions/bookingconfirmation,51,npl,chc,domestic,0
846772401812445489,1485900143,20170201,rsheyh,/vbook/actions/bookingconfirmation,51,wlg,ivc,domestic,73
848628935785021669,1485909156,20170201,6h88lh,/vbook/actions/bookingconfirmation,70,akl,chc,domestic,26
848628935785021669,1485909156,20170201,avtbnh,/vbook/actions/bookingconfirmation,329,npl,wlg,domestic,7
852703193318097071,1485897900,20170201,tlbdnh,/vbook/actions/bookingconfirmation,106,dud,wlg,domestic,23
854315614224466301,1485899657,20170201,wwpf4h,/vbook/actions/bookingconfirmation,54,wlg,chc,domestic,6
857960864637019471,1485898349,20170201,aktg2h,/vbook/actions/bookingconfirmation,50,wlg,akl,domestic,27
857960864637019471,1485907966,20170201,amaenh,/vbook/actions/bookingconfirmation,70,chc,wlg,domestic,49
